COMPANY_ID,AVG_USD_AMT_ALL_MAKE,AVG_NET_REVENUE_USD_AMT_ALL_MAKE,FREQ_ACTIVE_MAKE,PAYTYPE_COUNT_ALL_MAKE,SUPPLIER_PAYMENT_PERCENT_MAKE,RENT_PAYMENT_PERCENT_MAKE,PAYROLL_PAYMENT_PERCENT_MAKE,MONTHS_SINCE_FIRST_PAYMENT_ALL_MAKE,MONTHS_SINCE_LAST_PAYMENT_ALL_MAKE,RSD_PERCENTAGE_MAKE,USE_COLLECT,ENTITY_NAME,CU_COMPANY_L2_INDUSTRY_NUMERIC,Combined_Cluster
4381,5814.474710000000,2.873735260000,1.000000,1,0.000000,0.000000,0.000000,4,4,0.6891436133375245,0,INTERNATIONAL MEDICINE & SURGERY PTE. LTD.,1,active_1
4289,23225.699604250000,82.201112537500,0.800000,1,0.000000,0.000000,1.000000,5,1,1.0871623800124457,0,SINGMEDICAL HEALTHCARE PTE. LTD.,1,active_3
921,1116.736500000000,0.394580230000,1.000000,1,1.000000,0.000000,0.000000,60,60,0.6891436133375245,0,PHILIPS ELECTRONICS SINGAPORE PTE LTD,1,lapsed_1
3629,14586.286243320000,58.647348760000,4.076923,5,0.037736,0.207547,0.679245,12,0,0.33833296832744697,0,INTERNATIONAL O&G ASSOCIATES PTE. LTD.,1,active_2
3406,7444.910000000000,-0.632817350000,1.000000,1,0.000000,1.000000,0.000000,14,14,0.6891436133375245,0,PSYMED PTE. LTD.,1,lapsed_3
2370,802.933699686923,3.883900216154,4.766667,3,0.965035,0.000000,0.000000,29,0,1.1687112237799606,0,PANG & NG DENTAL SURGERY (BISHAN) PTE. LTD.,1,active_3
3782,38251.947580000000,-40.912262086667,1.000000,1,0.000000,0.000000,0.000000,9,7,0.0,0,ASIA DIGESTIVE ASSOCIATES @NAPIER PTE. LTD.,1,active_1
3736,9660.988602294375,34.462065383750,16.000000,5,0.846591,0.056818,0.045455,10,0,0.3180712285220649,0,KOWAYO BY E MEDI PTE. LTD.,1,active_2
4233,4431.185615633333,17.141905275000,1.200000,2,0.166667,0.000000,0.000000,4,0,0.06961453573844685,0,INTERNATIONAL WOMEN'S SURGERY PTE. LTD.,1,active_0
3617,35290.088095842105,75.610897797368,1.461538,2,0.000000,0.263158,0.736842,12,0,0.3143919941254727,0,K O CHAN MEDICAL SERVICES PTE. LTD.,1,active_0
3582,2120.559231615470,9.290865889744,8.357143,5,0.307692,0.111111,0.555556,13,0,0.3406626760332796,1,KIDS FOCUS PTE. LTD.,1,active_2
4223,15395.740986167143,49.223617802857,1.000000,2,0.000000,0.000000,0.714286,6,0,0.3578180444273882,0,PRECISION PLASTIC SURGERY PTE. LTD.,1,active_0
3199,13268.712685902667,51.298159700333,5.000000,4,0.133333,0.533333,0.300000,16,11,1.2790790461095067,0,HEARTLAND REHAB PTE. LTD.,1,active_1
2533,23977.912837147500,63.819629747500,0.615385,3,0.000000,0.000000,0.000000,26,14,3.0192076075014422,0,CURAMED MEDICAL (HOUGANG) PTE. LTD.,1,lapsed_2
3680,3256.361446176667,-14.049785988333,0.500000,2,0.166667,0.833333,0.000000,11,0,0.35565788060917247,0,ESSENTIAL PHYSIOTHERAPY PTE. LTD.,1,active_0
3001,4077.329043333333,6.903913206667,3.000000,1,0.000000,1.000000,0.000000,20,20,0.6891436133375245,0,EWC MEDICAL PTE. LTD.,1,lapsed_3
3464,3474.911742500000,-23.875826370000,1.000000,1,1.000000,0.000000,0.000000,14,13,0.6891436133375245,0,LOCOHOL PTE. LTD.,3,lapsed_3
3739,1696.576194131739,8.829663260000,2.300000,2,0.434783,0.000000,0.565217,9,0,0.7683474974477438,0,CHIROPRACTIC CONCEPTS PTE. LTD.,1,active_3
3862,16860.060835493333,103.285718066667,0.428571,1,0.000000,0.000000,0.000000,9,3,0.07898372055696473,0,TOOTHSMITH DENTAL SURGERY PTE. LTD.,1,active_1
1244,4062.687387000000,-87.648925430000,1.000000,1,1.000000,0.000000,0.000000,53,53,0.6891436133375245,0,OOI SC PTE. LTD.,1,lapsed_1
2213,5721.219767340000,-15.353886056667,0.750000,1,0.000000,1.000000,0.000000,32,29,1.809068067466582,0,"LIFE, QUINTESSENTIAL PTE. LTD.",1,lapsed_3
3548,3238.029596120000,-0.349910770000,1.000000,1,0.000000,0.000000,0.000000,13,13,0.6891436133375245,0,ADVANCE ORTHOPAEDICS PTE. LTD.,1,lapsed_3
1122,8018.168070000000,-2.911704301000,0.625000,1,0.000000,1.000000,0.000000,31,16,0.8601671965224987,0,BFIT LIFE PTE. LTD.,1,lapsed_3
3540,85896.006480680000,136.688547600000,0.153846,1,0.000000,0.000000,0.000000,13,1,0.6891436133375245,0,FRANKEL VETERINARY CENTRE PTE. LTD.,4,active_0
4012,1142.319071987500,3.056135555000,2.000000,1,1.000000,0.000000,0.000000,6,5,0.6891436133375245,0,CLEARVISION VENTURES PTE. LTD.,1,active_1
4637,16847.831330000000,78.521465770000,1.000000,1,0.000000,0.000000,0.000000,0,0,0.6891436133375245,0,GH CHEE MEDICAL SERVICES PTE. LTD.,1,active_3
4370,5599.316811000000,26.046017635000,1.000000,1,1.000000,0.000000,0.000000,3,2,0.6891436133375245,0,PLATINUM MEDICAL AESTHETIC PTE. LTD.,1,active_1
1131,5937.472068110000,-25.052122150000,1.500000,2,0.666667,0.333333,0.000000,56,55,0.6891436133375245,0,UR DOCTORS PTE. LTD.,1,lapsed_1
3092,3707.049165015778,8.533058045600,23.684211,4,0.920000,0.075556,0.000000,18,0,0.4115552895477234,0,ASTRID AESTHETICS PTE. LTD.,1,active_2
4570,10005.959040000000,4.868971140000,1.000000,1,1.000000,0.000000,0.000000,2,2,0.6891436133375245,0,INGENIUM CONSULTANCY PRIVATE LIMITED,1,active_1
4641,7444.910000000000,-39.316569710000,1.000000,1,0.000000,0.000000,1.000000,0,0,0.6891436133375245,0,SPECIALIST ORTHOPAEDIC JOINT & TRAUMA CENTRE PTE. LTD.,1,active_3
2857,1257.717234133684,6.399331166105,4.318182,3,0.894737,0.052632,0.000000,21,0,0.6204811130822422,0,UNITED GASTROINTESTINAL AND ENDOSCOPY SPECIALIST CLINIC PTE. LTD.,1,active_3
4642,14155.937996750000,-119.010608805000,2.000000,1,0.000000,1.000000,0.000000,1,1,0.6891436133375245,0,,1,active_3
2908,3722.455000000000,-1.131626320000,1.000000,1,0.000000,0.000000,0.000000,21,21,0.6891436133375245,0,IFC BUKIT BATOK PTE. LTD.,1,lapsed_3
936,22379.904616423147,-10.568954405378,6.605263,5,0.860558,0.035857,0.091633,60,23,0.28174808136487406,0,EMA GLOBAL PTE. LTD.,1,lapsed_2
1832,2066.233732435714,8.142604422857,1.750000,1,1.000000,0.000000,0.000000,5,2,0.579631640856803,0,ASPEN CLINIC PTE. LTD.,1,active_1
3091,2006.295759111875,8.695654880000,0.842105,3,0.000000,0.875000,0.000000,18,0,0.5943884392166322,0,SPECTRUM PSYCHOLOGY PRACTICE PTE. LTD.,1,active_3
4193,1955.234138411613,7.011183952903,10.333333,1,1.000000,0.000000,0.000000,3,1,0.8407969191210739,0,EYE CARE CLINIC PTE LTD,1,active_3
3229,1026.233906337529,5.234071237874,10.235294,1,1.000000,0.000000,0.000000,16,0,0.30090298392100134,0,ALCHEMY PHARMACY,3,active_0
87,7769.508076000000,-151.794269990000,1.000000,1,0.000000,0.000000,1.000000,53,53,0.6891436133375245,0,KING GEORGE'S MEDICAL CLINIC PTE. LTD.,1,lapsed_1
1037,1495.186091666667,8.435083030000,0.230769,1,1.000000,0.000000,0.000000,58,46,0.6891436133375245,0,SHUANG PACIFIC PTE. LTD.,1,lapsed_1
2365,804.163004158773,3.915702939939,5.433333,3,0.963190,0.000000,0.000000,29,0,0.726213300577878,0,PANG & NG DENTAL SURGERY (HOUGANG) PTE. LTD.,1,active_3
2778,1739.342848928402,5.822418505722,16.869565,2,0.971649,0.028351,0.000000,22,0,0.271299805833463,0,ORIENTAL REMEDIES INCORPORATED (PRIVATE LIMITED),0,active_2
4279,41957.430666836667,-51.099380603333,0.600000,1,0.000000,0.000000,1.000000,4,0,0.7151156589412764,0,THE ORTHODONTIC CLINIC PTE. LTD.,1,active_0
3430,16451.017627000000,31.841880070000,2.000000,1,0.000000,0.000000,0.000000,14,14,0.6891436133375245,0,INTERNATIONAL CANCER SPECIALISTS PTE. LTD.,1,lapsed_2
406,1648.973115900000,-12.351105690000,1.000000,1,1.000000,0.000000,0.000000,53,53,0.6891436133375245,0,P TAN FAMILY MEDICINE CLINIC,1,lapsed_1
4230,10444.195498429306,47.919576821111,12.000000,3,0.805556,0.125000,0.069444,5,0,0.19588269008950004,0,BAY AESTHETICS PTE. LTD.,1,active_2
4016,1794.701169339535,7.352108331163,6.142857,1,1.000000,0.000000,0.000000,6,0,0.4531079239641297,0,POLARIS PLASTIC & RECONSTRUCTIVE SURGERY PTE. LTD.,1,active_0
4075,5941.544433880000,33.391910332000,0.833333,1,0.000000,0.000000,0.000000,7,2,0.946237671202881,0,CAREHUB MEDICAL PTE. LTD.,1,active_1
3072,3535.856348445385,10.315209147692,2.166667,3,0.230769,0.538462,0.230769,19,14,1.2449098384764532,0,MMT AESTHETICS CLINIC PTE. LTD.,1,lapsed_3
1769,12027.914701990000,146.148546573333,0.500000,1,1.000000,0.000000,0.000000,39,34,2.088962500145845,0,DR ORA PTE. LTD.,3,lapsed_2
3168,7878.240986550000,37.643946596667,1.090909,1,0.000000,1.000000,0.000000,11,1,0.3563483225498992,0,THE CENTER FOR PSYCHOLOGY PTE. LTD.,1,active_0
2171,15696.432392598571,60.376092982857,0.291667,3,0.142857,0.000000,0.000000,32,9,1.765214702220022,0,GASTROENTEROLOGY & MEDICINE INTERNATIONAL PTE LTD,1,active_1
3577,50546.082337043333,186.471419951667,0.461538,2,0.000000,0.000000,0.000000,13,1,1.3455220844797062,0,"TEOH COLON, RECTUM AND GENERAL SURGERY PTE LTD",1,active_3
2631,8040.502800000000,4.364135338095,0.875000,1,0.000000,1.000000,0.000000,23,0,0.25843829535236884,0,NEO SMILES PTE. LTD.,1,active_0
4496,15528.094469030000,-66.493283051250,2.000000,3,0.500000,0.000000,0.375000,3,0,1.1599171376122661,0,FOURTH APRIL PTE. LTD.,1,active_3
3292,29651.330284998889,100.842133162222,1.125000,3,0.000000,0.000000,0.888889,15,0,0.9656019567403018,0,SWMC PTE. LTD.,1,active_3
3309,3765.073387295000,-44.323271685000,0.166667,1,0.000000,0.000000,0.000000,15,4,0.6891436133375245,0,REHAB NATION PTE. LTD.,1,active_1
2282,675.005173333333,2.789359613333,1.500000,2,0.000000,0.666667,0.333333,31,30,0.6891436133375245,0,NURELLYSHA MASSAGE,2,lapsed_0
4495,8351.769169307143,24.517861227619,5.250000,5,0.619048,0.142857,0.142857,3,0,0.9361147042349088,0,ART OF CINDY PTE. LTD.,1,active_2
242,273.228197000000,-6.171830390000,1.000000,1,1.000000,0.000000,0.000000,59,59,0.6891436133375245,0,NOUR!SH (PTE.) LIMITED,1,lapsed_1
2862,4678.459138317179,7.550284110769,3.900000,2,0.564103,0.435897,0.000000,21,12,0.8956945652950257,0,CROWN DENTAL SURGERY PTE. LTD.,1,active_1
4493,18113.650721036538,52.575381734615,6.500000,5,0.692308,0.076923,0.153846,3,0,0.7276942541350192,0,TAN SB PTE. LTD.,1,active_2
4333,3781.269789000000,15.290604321667,1.500000,2,0.000000,0.666667,0.333333,3,0,0.707680988509175,0,PAIN RELIEF THERAPY PTE. LTD.,1,active_3
3846,1881.582424296371,8.175351734355,12.400000,4,0.846774,0.072581,0.072581,9,0,0.46760407169469326,0,BLUEWATER VETERINARY SERVICES PTE. LTD.,4,active_2
4136,16102.774516840000,35.537391586190,5.250000,7,0.404762,0.166667,0.142857,7,0,0.31312298098365415,0,STO+G LAPAROSCOPY & FERTILITY PRACTICE PTE. LTD.,1,active_2
1499,5288.087932132500,16.615177892500,0.444444,1,0.000000,0.000000,1.000000,35,27,0.6891436133375245,0,IDMS INDUSTRIES PTE. LTD.,1,lapsed_0
3698,1566.609282446267,9.605125085600,6.818182,4,0.053333,0.200000,0.306667,10,0,0.35809057343789996,0,AGAPE CHIROPRACTIC CLINIC PTE. LTD.,1,active_2
2386,1073.211694912500,12.025390877500,1.333333,1,1.000000,0.000000,0.000000,29,27,1.8605986005433806,0,HOLISTIQUE HEALTH PTE. LTD.,1,lapsed_3
3683,5184.970344950000,-22.180868526667,1.000000,1,0.000000,1.000000,0.000000,11,0,1.9286513392964126e-10,0,INNER RADIANCE PTE. LTD.,1,active_0
3421,3722.455000000000,-0.379690410000,1.000000,1,0.000000,1.000000,0.000000,14,13,0.6891436133375245,0,MARYMOUNT DENTAL PTE. LTD.,1,lapsed_3
3728,4611.164432262414,22.544933183034,14.500000,6,0.820690,0.068966,0.075862,9,0,0.1837231031885578,0,PIXIE DUST PTE. LTD.,1,active_2
2680,50182.128162406429,63.355120541429,0.583333,4,0.285714,0.000000,0.000000,24,1,1.5921025937906108,0,PROHEALTH 24-HOUR MEDICAL CLINIC PTE. LTD.,1,active_3
2797,2382.371200000000,5.626998340000,0.785714,1,0.000000,1.000000,0.000000,22,9,0.5617403460484769,0,YANG YU WELLNESS,1,active_1
2667,10264.833450520000,48.734735379524,1.909091,4,0.166667,0.500000,0.261905,23,2,0.28897867343911665,1,TAN & LIN MEDICAL SG PTE. LTD.,1,active_0
4450,5357.089219240000,-68.694184570000,1.000000,1,1.000000,0.000000,0.000000,3,3,0.6891436133375245,0,,1,active_1
874,12019.942784757064,0.642358917232,6.758065,6,0.634845,0.152745,0.150358,61,0,0.3006729781421276,0,WINSTON JONG ANAESTHETIC PRACTICE PTE LTD,1,active_2
2335,17807.550955645000,35.049519543500,0.645161,2,0.500000,0.500000,0.000000,30,0,1.022151467501541,0,THE DENTAL GALLERY PTE. LTD.,1,active_3
3828,9032.126760237778,16.796544172222,9.000000,5,0.444444,0.111111,0.111111,9,9,0.6891436133375245,0,MY FOOTDR (SINGAPORE) PTE. LTD.,1,active_2
1904,5717.690880000000,-79.600977720000,1.000000,1,1.000000,0.000000,0.000000,37,37,0.6891436133375245,1,WAN SIANG TCM PTE. LTD.,0,lapsed_0
2549,5690.092896426400,60.286796605200,1.000000,1,0.000000,1.000000,0.000000,24,0,0.2505788801243813,0,A PLUS PHYSIOTHERAPY PTE. LTD.,1,active_0
4386,5125.710940559099,19.970669254324,22.200000,2,0.945946,0.000000,0.054054,4,0,0.49392408499234425,0,SPECIALIST ORTHOPAEDIC CENTRE PTE. LTD.,1,active_2
4010,350.565922080000,-3.208756210000,1.000000,1,1.000000,0.000000,0.000000,8,8,0.6891436133375245,0,HAPPY TOE BEANS PTE. LTD.,4,active_1
3182,2062.479703040625,5.082546995625,1.333333,4,0.375000,0.000000,0.000000,11,0,1.0798471790944857,1,OSTEOPATHIC PAIN RELIEF CENTRE PTE. LTD.,1,active_3
4719,5723.937159490000,2.836510710000,1.000000,1,0.000000,1.000000,0.000000,0,0,0.6891436133375245,0,THE DOGGY SALON,4,active_3
4688,19779.733671830000,75.547224225000,2.000000,1,0.000000,0.000000,0.000000,0,0,0.6891436133375245,0,TG MEDICAL PTE. LTD.,1,active_3
938,3420.813160813654,12.350676175962,1.529412,3,0.750000,0.230769,0.019231,60,27,0.7732065633394035,1,KENT RIDGE HEALTHCARE SINGAPORE PRIVATE LIMITED,1,lapsed_0
4194,5180.214587786207,-11.761930915862,4.142857,2,0.931034,0.000000,0.000000,6,0,0.6785787897295479,0,CLEARVISION EYE CLINIC PTE LTD,1,active_3
384,17153.675323190476,-39.858984581429,0.840000,1,0.000000,0.000000,1.000000,61,37,0.34935478648525253,0,MILLION AGENCIES PTE LTD,1,lapsed_0
3986,11330.930548571765,40.622932447059,1.888889,2,0.000000,0.529412,0.470588,8,0,0.3370682504327313,0,MOVEMED PTE. LTD.,1,active_0
1250,2822.861708333333,-8.237792915000,0.923077,1,0.000000,1.000000,0.000000,52,40,0.41437328323513334,0,LIANG ZU FOOT REFLEXOLOGY HEALTH CARE,2,lapsed_0
1378,2275.581410960000,-53.089653210000,1.000000,1,0.000000,0.000000,0.000000,50,50,0.6891436133375245,1,PROGRESS HEALTHCARE PTE. LTD.,1,lapsed_1
164,3063.048685714286,3.979836174286,1.400000,1,0.000000,1.000000,0.000000,59,55,1.5923784700626897,0,DERMACARE AESTHETICS MEDICAL PTE. LTD.,1,lapsed_1
4516,8933.892000000000,-16.483030740000,1.000000,1,0.000000,0.000000,1.000000,0,0,0.6891436133375245,1,DINOSAUR SPEECH THERAPY PTE. LTD.,1,active_3
2383,11974.256296839737,50.849518974737,1.357143,3,0.000000,0.763158,0.000000,27,0,1.0078522295701824,0,CURASIA ENDOSCOPY PTE. LTD.,1,active_3
979,715.096712735915,1.822220365915,5.461538,1,1.000000,0.000000,0.000000,56,31,0.33911580204140035,0,HOLISTIC HEALTH,3,lapsed_0
4195,2443.147252129770,10.668299308966,12.428571,5,0.793103,0.091954,0.080460,6,0,0.24950229502425933,0,BABES N TOTS CLINIC PTE. LTD.,1,active_2
2309,10818.647202378400,-47.123004539600,0.806452,1,0.000000,1.000000,0.000000,30,0,0.609187147175559,0,EDWIN LIM MEDICAL AESTHETIC CLINIC PTE. LTD.,1,active_3
2132,37224.550000000000,0.707266450000,1.000000,1,1.000000,0.000000,0.000000,33,33,0.6891436133375245,0,TEETH. Q DENTAL SURGEONS @ HOUGANG RIVERCOURT PTE. LTD.,1,lapsed_2
2269,3798.972071043885,14.354134623273,8.687500,7,0.748201,0.147482,0.000000,31,0,0.4779720917746131,0,ROCHOR DENTAL CLINIC PTE. LTD.,1,active_2
3874,16512.571946961316,11.567235034474,3.800000,4,0.710526,0.236842,0.000000,9,0,1.5143489010710782,0,TERRA MEDICAL HOLDINGS PTE. LTD.,1,active_3
966,1992.283409176667,4.186570100870,23.000000,2,0.963109,0.036891,0.000000,59,27,0.34223908116169216,0,CADENCE HEALTH PRIVATE LIMITED,1,lapsed_0
207,2799.295716153134,13.504066677463,1.175439,1,1.000000,0.000000,0.000000,61,5,1.1276570950724638,0,TOWN VETS ANIMAL CLINIC PTE. LTD.,4,active_1
3894,5274.718735000000,-68.173040870000,1.000000,1,1.000000,0.000000,0.000000,9,9,0.6891436133375245,0,BM CLINICS (NEWTON) PTE. LTD.,1,active_1
4408,6248.512963000000,30.308228610000,1.000000,1,0.000000,1.000000,0.000000,3,0,0.0,0,TEMBUSU MEDICAL GROUP (HAIG ROAD) PTE. LTD.,1,active_0
4052,6759.724915960955,28.482518546879,19.625000,3,0.847134,0.000000,0.114650,7,0,0.23076679069337688,0,POON & PHAY DENTAL SURGEONS PTE. LTD.,1,active_2
4143,5726.848119300000,-73.421702420000,1.000000,1,0.000000,0.000000,1.000000,6,6,0.6891436133375245,0,RADPLUS MEDICAL IMAGING PTE. LTD.,1,active_1
3811,2665.105058088000,12.853264869500,2.000000,2,0.600000,0.000000,0.000000,9,0,0.6997705796165807,0,YCL ANAESTHETICS PTE. LTD.,1,active_3
3775,5211.437000000000,-39.558529285000,1.000000,1,0.000000,1.000000,0.000000,10,1,0.37416573867739417,0,BROAD SMILE DENTAL PTE. LTD.,1,active_0
408,505.282804782609,1.664376680932,5.750000,1,0.000000,0.000000,1.000000,58,31,0.19989448055559456,0,IFC SENGKANG PTE. LTD.,1,lapsed_0
1094,3798.431660170000,4.649007890000,0.379310,1,0.000000,1.000000,0.000000,56,28,0.8653987846416695,0,THE CARDIOLOGY PRACTICE PTE. LTD.,1,lapsed_0
3773,843.359630403333,2.961494956667,8.250000,3,0.818182,0.090909,0.000000,10,7,0.07774033720432658,0,TAN & WONG PTE. LTD.,1,active_1
3752,2867.531738439054,9.690304916689,13.454545,5,0.817568,0.074324,0.087838,10,0,0.43608561636386056,0,BAEK CENTRE FOR AESTHETIC AND IMPLANT DENTISTRY PTE. LTD.,1,active_2
